key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
246,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Kuppoppo<Indent/>! Mais où est mon camarade<Indent/>!?<Indent/>... C'est étrange, j'entends des “kuppo<Indent/>! kuppo<Indent/>!” qui vienne du ventre de ce monstre. Qu'est-ce que ça veut dire<Indent/>?","","","","","","",""
247,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Hé, toi<Indent/>! J'ai besoin de ton aide pour régler un fichu problème<Indent/>! Figure-toi que les insectes du coin n'arrêtent pas de venir m'emmerder. J'ai besoin que quelqu'un les chasse de là<Indent/>!","Je ne sais pas pourquoi ils me collent comme ça, mais je préfère qu'ils ne s'approchent pas de moi<Indent/>! S'il te plaît, file-moi un coup de main<Indent/>!","Aider Mossy Peak<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","D'accord... Si jamais tu changes d'avis, tu n'auras qu'à suivre les puces pour me retrouver...",""
248,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Au secours<Indent/>! Les Gundu sont à ma poursuite<Indent/>! Il faut les empêcher de m'attraper<Indent/>!","","","","","","",""
249,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Humain<If(PlayerParameter(4))>e<Else/></If>, écoute ma demande<Indent/>! J'ai besoin des noyaux de source que possèdent les élémentaires de nuage que tu vois par ici<Indent/>!","Notre village manque cruellement d'eau, et ces noyaux en sont une source inestimable<Indent/>! Ils contiennent l'eau pure de la pluie<Indent/>!","Aider le jeune Zundu<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Oui, tu dois récupérer les noyaux de source sur des élémentaires de nuage ou ceux qui sont tombés par terre.","","Je te prie de m'excuser... J'oubliais que les problèmes des Zundu ne concernent pas les gens d'en bas...",""
250,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"As-tu récupéré des noyaux de source, humain<If(PlayerParameter(4))>e<Else/></If><Indent/>?<Indent/>...","","","","Oui, c'est ça<Indent/>! C'est ça<Indent/>! Rapporte-m'en autant que tu le peux<Indent/>!","","Ah, je vois... C'est bien dommage, mais tout comme le vent ne peut être saisi, nous n'y pouvons rien.",""
251,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Je dois rassembler des noyaux de source<Indent/>! S'il te plaît, gentil<If(PlayerParameter(4))>le<Else/></If> humain<If(PlayerParameter(4))>e<Else/></If>, donne-m'en, si tu en as<Indent/>!","","","","","","",""
252,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Grâce à toi, j'ai plein de noyaux de source, mais si tu en trouves plus, je les veux bien.","","","","","","",""
253,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Je crois que j'ai assez de noyaux de source, mais bien sûr, je ne les refuserai pas si tu en trouves d'autres, gentil<If(PlayerParameter(4))>le<Else/></If> humain<If(PlayerParameter(4))>e<Else/></If>.","","","","Merci, merci, humain<If(PlayerParameter(4))>e<Else/></If>. Tu es aussi gentil<If(PlayerParameter(4))>le<Else/></If> que la pluie qui caresse nos îles<Indent/>!","","Ce n'est pas grave. Grâce à toi, j'en ai assez.",""
254,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Humain<If(PlayerParameter(4))>e<Else/></If>, je t'en supplie, tu dois m'aider<Indent/>! Les méchants Vundu me poursuivent comme une tempête destructrice<Indent/>!","Ils m'avaient fait prisonnier... pour que je serve de repose-pieds à leur ancien<Indent/>! Mais j'ai réussi à m'enfuir<Indent/>!","Mal<SoftHyphen/>heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, je me suis blessé à la jambe, et je sais qu'ils vont me rattraper<Indent/>! Je t'en supplie, protège-moi<Indent/>!","Aider le Zundu en fuite<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Comment<Indent/>!? N'as-tu donc aucune pitié pour un pauvre Zundu<Indent/>!?<Indent/>...",""
255,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"Bzzzz... Bzz... Ici la sphère d'examen. Une anomalie a été détectée dans le fonc<SoftHyphen/>tion<SoftHyphen/>ne<SoftHyphen/>ment des machines-outils... Demande arrêt immédiat... ","Aider la sphère d'examen<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","Bzzzz... Bzz...",""
256,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Dis-moi, humain<If(PlayerParameter(4))>e<Else/></If>, n'as-tu pas vu un dragon comme moi<Indent/>? C'est mon ami. Il ne revient pas...","Je crains qu'il n'ait été attaqué par ceux qui sont aux ordres de Nidhogg. Tu veux bien aller voir s'il ne lui est rien arrivé<Indent/>?","Chercher l'ami de ce dragon<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","Pardon, j'aurais dû me douter qu'un<If(PlayerParameter(4))>e<Else/></If> humain<If(PlayerParameter(4))>e<Else/></If> n'aurait que faire de ma demande...",""
257,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"Maudits gaélichats<Indent/>! Mais qu'est-ce qu'ils ont à s'en prendre à nos provisions<Indent/>!? Dites, vous voulez bien nous aider à chasser ces sales bêtes<Indent/>?","Aider le chevalier de la Rose<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","Hmpf, j'imagine que vous avez d'autres gaélichats à fouetter... En tout cas, si nous mourons de faim, ça sera peut-être de votre faute<Indent/>!",""
258,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Hé, toi, l'aventuri<If(PlayerParameter(4))>ère<Else/>er</If>, tu veux pas m'aider à ramasser des plumes de chocobo sauvage<Indent/>? Mes camarades et moi, nous en avons besoin pour l'empennage de nos flèches. On en trouve un peu partout dans le coin.","Cela dit, il peut aussi arriver que les monstres du coin en aient sur eux. Donc si tu n'en as pas peur, tu peux essayer de leur prendre. ","","","","","",""
259,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Je ne sais pas si tu as vu, mais un chocobo sauvage s'est fait attaquer par des monstres tout à l'heure. Du coup, il a laissé des plumes un peu partout.","C'est une vraie aubaine pour nous autres chasseurs, car elles nous servent pour l'empennage de nos flèches. Dis, tu voudrais pas m'aider à en ramasser autant que possible<Indent/>?","Aider le chasseur de La Penne<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","Ah, bon<Indent/>?<Indent/>... Ben, tant pis, alors...",""
260,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Tu m'apportes des plumes de chocobo sauvage<Indent/>?","","","","Merci beaucoup<Indent/>! Si tu en trouves davantage, n'hésite pas à me les donner.","","Ah, bon<Indent/>? Il nous en faut beaucoup, vois-tu, donc si tu en trouves, apporte-les-moi, d'accord<Indent/>?",""
261,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Grâce à toi, j'ai beaucoup de plumes de chocobo. Mais à vrai dire, je n'en ai jamais assez. Donc, si t'en trouves encore, viens me les apporter, d'accord<Indent/>?","","","","","","",""
262,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Tu as vraiment fait du bon travail, mon ami<If(PlayerParameter(4))>e<Else/></If>. Je ne te remercierai jamais assez<Indent/>!","","","","Grâce à toi, nous autres chasseurs allons pouvoir nous con<SoftHyphen/>fec<SoftHyphen/>tion<SoftHyphen/>ner plein de flèches. Avec ça, la chasse devrait être bonne, cette saison. Merci beaucoup, mon ami<If(PlayerParameter(4))>e<Else/></If><Indent/>!","","Tu n'en as pas trouvé d'autres<Indent/>? Bah, tu en as fait assez de toute façon...",""
263,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Je suis épuisée<Indent/>! Pourquoi ne veulent-ils pas comprendrrre que moi aussi j'ai besoin de vacances de temps en temps<Indent/>?","","","","","","",""
264,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"On a interdit l'accès à la plage à ce... type, et il essaie quand même de passer. Il ne veut pas comprendre qu'il n'est pas le bienvenu ici.","Il dit que ses danses sont tra<SoftHyphen/>di<SoftHyphen/>tion<SoftHyphen/>nel<SoftHyphen/>les, mais elles importunent nos visiteurs. ","S'il continue de m'énerver, je vais le fumer derrière un cyprès... Un peu d'aide ne serait pas de refus<Indent/>!","Aider l'organisateur<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Je vois... On ne peut compter que sur soi-même.",""
265,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Ces sales pirates veulent allumer des feux d'artifice faits maison... J'ai bien tenté de leur expliquer que c'était dangereux, mais ils refusent de m'écouter. Aidez-moi à les arrêter<Indent/>!","C'est vraiment pas la mer à boire pour <If(PlayerParameter(4))>une aventurière<Else/>un aventurier</If> digne de ce nom... Et autant vous le dire tout de suite, je ne me suis jamais vanté d'en être un<Indent/>!","Aider ce Lalafell<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","Désolé, j'étais persuadé d'avoir enfin trouvé plus courageux que moi...",""
266,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Vous avez vu<Indent/>? Les pirates laissent leurs bouteilles traîner partout sur la plage. C'est dangereux en plus d'être dégoûtant<Indent/>!","Rapportez-moi les bouteilles vides que vous trouverez. Peu m'importe si vous devez leur arracher des mains, mais n'hésitez pas à leur donner une bonne leçon<Indent/>!","","","","","",""
267,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Les pirates ne sont que des gros dégoûtants. Ils ont débarqué ici avec tout leur alcool et ils se soûlent à longueur de journée.","Ils mettent la pagaille sur la plage en plus de la salir<Indent/>! Ça vous dérangerait de ramasser les bouteilles vides que vous trouvez et de leur filer une bonne raclée au passage<Indent/>?","Aider l'organisateur des Feux de la Mort<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","Je comprends que vous ayez mieux à faire, mais il faudra bien que quelqu'un nettoie tout ça... Revenez me voir si vous changez d'avis<Indent/>!",""
268,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Vous avez des bouteilles pour moi<Indent/>?","","","","Merveilleux<Indent/>! Vous pouvez continuer ceci dit, j'en vois encore plein<Indent/>!","","Vous avez tout ramassé<Indent/>? Merci<Indent/>! Enfin, comptez sur les pirates pour revenir mettre le bazar. Si vous en voyez d'autres, n'hésitez pas à faire le ménage, hein<Indent/>!",""
269,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Vous m'avez apporté une aide précieuse. La plage est presque propre... “presque”<Indent/>! Il y a encore du travail...","","","","","","",""
270,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Vous en avez trouvé d'autres<Indent/>?","","","","Merci beaucoup, j'espère que les pirates vont en prendre de la graine<Indent/>!","","Vous avez tout ramassé<Indent/>? Si vous en voyez d'autres, n'hésitez pas à vous y remettre<Indent/>!",""
271,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"Pitié, aidez-moi à me débarrasser de ces personnes<Indent/>!","Aider cette femme<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","Que faut-il donc faire pour avoir la paix<Indent/>!?",""
272,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Cela paraissait être une bonne idée d'avoir fait appel à ces cyclopes pour la préparation du mochi, mais ils mettent tellement de cœur à l'ouvrage que ça en devient dangereux de s'approcher<Indent/>!","Pourriez-vous essayer de vous approcher du mortier pour récupérer des mochi de la transition<Indent/>? Il vous suffira ensuite de les remettre à Jirômaru.","","","","","",""
273,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Cela paraissait être une bonne idée d'avoir fait appel à ces cyclopes pour la préparation du mochi, mais ils mettent tellement de cœur à l'ouvrage que ça en devient dangereux de s'approcher<Indent/>!","Pourriez-vous essayer de vous approcher du mortier pour récupérer des mochi de la transition<Indent/>? Il vous suffira ensuite de les remettre à Jirômaru.","Aider cet homme<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","Je vous comprends, il faudrait être fou pour avoir envie de s'approcher...",""
274,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Ou-hou<Indent/>!?","","","","Ou-hou-ha-ha<Indent/>!","","Ou-ha...",""
275,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Merci pour tous ces mochi que vous avez récupérés au péril de votre vie<Indent/>! Évidemment, plus il y en aura, plus les gens seront contents... Pourriez-vous aller en chercher un peu plus<Indent/>?","","","","","","",""
276,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Hi-hi-ha-ha<Indent/>!","","","","Hi-hi-hou-hou-ha-ha<Indent/>!","","Ou-hou-ha-ha<Indent/>! Hi-hi-ha-ha<Indent/>!",""
277,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Ou-hou<Indent/>!","","","","","","",""
278,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Ou-hou-ha<Indent/>!","","","","","","",""
279,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Ça briiille<Indent/>! C'est joliii<Indent/>! Les Prœufs<Indent/>! Donne à moi<Indent/>! DONNE<Indent/>!!!","","","","","","",""
280,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Les Prœufs, les jolis Prœuuufs<Indent/>! Donne à moi<Indent/>! DONNE<Indent/>!!!","","","","Des Prœufs<Indent/>! Plein de gros Prœufs<Indent/>! Il en faut encore<Indent/>! ENCORE<Indent/>!!","","Des Prœufs, des Prœufs<Indent/>! Donne encore<Indent/>! Plus<Indent/>! PLUUUS<Indent/>!!!",""
281,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Tous ces Prœufs<Indent/>! Plein de gros Prœuuufs<Indent/>! Si joliiis<Indent/>!!","","","","","","",""
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
287,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Je maintiens, se servir des cyclopes et de leur force démesurée, c'était une brillante idée... mais avec tous ces piafs venus d'on ne sait où, c'est le chaos total maintenant !","Tu pourrais pas essayer de t'approcher du mortier de la transition<Indent/>? Une fois que tu y es, ramasse autant de mochi que possible et déguerpis avant de te faire aplatir comme une crêpe<Indent/>! Apporte-les à Jirômaru une fois en sécurité<Indent/>!","","","","","",""
288,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Je maintiens, se servir des cyclopes et de leur force démesurée, c'était une brillante idée... mais avec tous ces piafs venus d'on ne sait où, c'est le chaos total maintenant !","Tu pourrais pas essayer de t'approcher du mortier de la transition<Indent/>? Une fois que tu y es, ramasse autant de mochi que possible et déguerpis avant de te faire aplatir comme une crêpe<Indent/>! Apporte-les à Jirômaru une fois en sécurité<Indent/>!","Aider cet homme ?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","Je... je dois avouer que quand je vois tous ces becs acérés... je serre un peu les fesses...",""
289,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Ou-hou<Indent/>!?","","","","Ou-hou-ha-ha<Indent/>!","","Ou-ha...",""
290,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"On a assez de mochi pour tout un régiment<Indent/>!  Mais plus on en aura, plus on pourra en faire profiter les gens. En brave aventuri<If(PlayerParameter(4))>ère<Else/>er</If> que tu es, tu vas bien en récupérer un ou deux de plus entre deux coups de maillet !","","","","","","",""
