key,0,1,2,3,4,5,6
492,1,0,151383,0,"L'achat et l'utilisation des bienfaits est réservée aux membres qui disposent des droits <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Utilisation des crédits de compagnie<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Activation des bienfaits<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.

Combat, récolte, artisanat... Les bienfaits permettent de bénéficier d'avantages considérables dans tous les domaines<Indent/>!","",""
493,0,0,0,0,"","",""
494,0,0,0,0,"","",""
495,0,0,0,0,"","",""
496,0,0,0,0,"","",""
497,0,0,0,0,"","",""
498,0,0,0,0,"","",""
499,0,0,0,0,"","",""
500,1,0,150331,0,"Lorsque vous parlez à un mandant, une fenêtre contenant une liste des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>mandats de guilde<UIGlow>01</UIGlow><UIForeground>01</UIForeground> disponibles s'affiche à l'écran.

Pour activer un mandat, sélectionnez son titre et choisissez ensuite <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Accepter<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
501,1,0,150332,0,"Pour accepter un mandat, vous devez disposer d'une <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>au<SoftHyphen/>to<SoftHyphen/>ri<SoftHyphen/>sa<SoftHyphen/>tion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Celles-ci sont renouvelées au rythme de 3 toutes les 12 heures (temps réel).

Vous pouvez accepter jusqu'à 16 mandats à la fois.","",""
502,0,0,0,0,"","",""
503,0,0,0,0,"","",""
504,0,0,0,0,"","",""
505,0,0,0,0,"","",""
506,0,0,0,0,"","",""
507,0,0,0,0,"","",""
508,0,0,0,0,"","",""
509,0,0,0,0,"","",""
510,1,0,150341,0,"Vous pouvez vérifier la liste des mandats que vous avez acceptés à partir du journal (accessible depuis la rubrique <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Missions<UIGlow>01</UIGlow><UIForeground>01</UIForeground> du menu principal).

Pour afficher le détail d'un mandat, cliquez simplement sur son titre.","",""
511,1,0,150342,0,"Avant de commencer, cliquez sur l'icone <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Carte<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et assurez-vous d'être à proximité du lieu de mission.

Si vous vous trouvez dans une zone différente de celle précisée dans le journal, vous ne pourrez pas commencer le mandat.","",""
512,1,0,150343,0,"Une fois sur place, ouvrez de nouveau votre journal et cliquez sur <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Commencer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pour démarrer la mission.","",""
513,1,0,150341,0,"Vous pouvez vérifier la liste des mandats que vous avez acceptés à partir du journal (accessible depuis la rubrique <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Missions<UIGlow>01</UIGlow><UIForeground>01</UIForeground> du menu principal).

Pour afficher le détail d'un mandat, sélectionnez son titre et pressez la touche <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Confirmer<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
514,1,0,150342,0,"Avant de commencer, assurez-vous d'être à proximité du lieu de mission en sélectionnant le bouton <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Carte<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.

Si vous vous trouvez dans une zone différente de celle précisée dans le journal, vous ne pourrez pas démarrer le mandat.","",""
515,1,0,150343,0,"Une fois sur place, ouvrez de nouveau le journal, sélectionnez le bouton <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Commencer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et pressez la touche <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Confirmer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pour lancer la mission.","",""
516,0,0,0,0,"","",""
517,0,0,0,0,"","",""
518,0,0,0,0,"","",""
519,0,0,0,0,"","",""
520,1,0,150351,0,"Au moment de commencer un mandat, une fenêtre vous proposant d'<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ajuster le niveau des ennemis<UIGlow>01</UIGlow><UIForeground>01</UIForeground> apparaît à l'écran.

Plus la difficulté est accrue, plus les récompenses sont <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>importantes<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
521,1,0,150352,0,"Si vous jugez la difficulté trop élevée, vous pouvez l'ajuster au cours de la mission en ouvrant le journal et en sélectionnant <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Changer la difficulté<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
522,0,0,0,0,"","",""
523,0,0,0,0,"","",""
524,0,0,0,0,"","",""
525,0,0,0,0,"","",""
526,0,0,0,0,"","",""
527,0,0,0,0,"","",""
528,0,0,0,0,"","",""
529,0,0,0,0,"","",""
530,1,0,150421,0,"Une fois le mandat commencé, l'emplacement de l'objectif de la mission s'affiche sur la <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>boussole<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.

Les cibles sont facilement reconnaissables grâce à l'icone spécial au-dessus de leur nom.","",""
531,1,0,150422,0,"La liste des objectifs s'efface temporairement au profit d'in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions sur le mandat en cours<Indent/>: difficulté, nombre d'ennemis à tuer, temps restant... Bien entendu, elle réapparaît au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment une fois le mandat terminé.","",""
532,0,0,0,0,"","",""
533,0,0,0,0,"","",""
534,0,0,0,0,"","",""
535,0,0,0,0,"","",""
536,0,0,0,0,"","",""
537,0,0,0,0,"","",""
538,0,0,0,0,"","",""
539,0,0,0,0,"","",""
540,1,0,150431,0,"Quand tous les objectifs d'un mandat sont remplis, un message vous proposant de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>retourner auprès du mandant<UIGlow>01</UIGlow><UIForeground>01</UIForeground> apparaît à l'écran. Vous pouvez alors accepter et récupérer votre récompense.","",""
541,0,0,0,0,"","",""
542,0,0,0,0,"","",""
543,0,0,0,0,"","",""
544,0,0,0,0,"","",""
545,0,0,0,0,"","",""
546,0,0,0,0,"","",""
547,0,0,0,0,"","",""
548,0,0,0,0,"","",""
549,0,0,0,0,"","",""
550,1,0,150441,0,"Si vous n'arrivez pas à remplir tous les objectifs dans le temps alloué, vous pouvez recommencer un mandat en ouvrant le journal et en cliquant sur <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Retenter<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.

Chaque tentative vous coûtera <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>une au<SoftHyphen/>to<SoftHyphen/>ri<SoftHyphen/>sa<SoftHyphen/>tion<UIGlow>01</UIGlow><UIForeground>01</UIForeground> cependant.","",""
551,1,0,150441,0,"Si vous n'arrivez pas à remplir tous les objectifs dans le temps alloué, vous pouvez recommencer un mandat en ouvrant le journal et en choisissant l'option <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Retenter<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.

Chaque tentative vous coûtera <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>une au<SoftHyphen/>to<SoftHyphen/>ri<SoftHyphen/>sa<SoftHyphen/>tion<UIGlow>01</UIGlow><UIForeground>01</UIForeground> cependant.","",""
552,0,0,0,0,"","",""
553,0,0,0,0,"","",""
554,0,0,0,0,"","",""
555,0,0,0,0,"","",""
556,0,0,0,0,"","",""
557,0,0,0,0,"","",""
558,0,0,0,0,"","",""
559,0,0,0,0,"","",""
560,1,0,150671,0,"Con<SoftHyphen/>trai<SoftHyphen/>re<SoftHyphen/>ment aux mandats de mercenariat, les mandats d'artisanat n'ont <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>pas de limite de temps<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et sont considérés comme achevés lorsque le ou les objets demandés ont été livrés au client.

Les détails du mandat sont indiqués dans la liste des objectifs ainsi que dans le journal.","",""
561,0,0,0,0,"","",""
562,0,0,0,0,"","",""
563,0,0,0,0,"","",""
564,0,0,0,0,"","",""
565,0,0,0,0,"","",""
566,0,0,0,0,"","",""
567,0,0,0,0,"","",""
568,0,0,0,0,"","",""
569,0,0,0,0,"","",""
570,1,0,150681,0,"Une fois les objets requis fabriqués, parlez au client pour faire apparaître la fenêtre d'échange. Glissez les objets depuis votre inventaire et cliquez sur <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Échanger<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pour valider la transaction.

N.B.<Indent/>: livrer des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>objets HQ<UIGlow>01</UIGlow><UIForeground>01</UIForeground> permet de recevoir une meilleure récompense.","",""
571,1,0,150682,0,"Une fois les objets requis fabriqués, parlez au client pour faire apparaître la fenêtre d'échange. Sélectionnez les objets dans votre inventaire et validez l'opération via l'icone <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Échanger<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
N.B.<Indent/>: livrer des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>objets HQ<UIGlow>01</UIGlow><UIForeground>01</UIForeground> permet de recevoir une meilleure récompense.","",""
572,0,0,0,0,"","",""
573,0,0,0,0,"","",""
574,0,0,0,0,"","",""
575,0,0,0,0,"","",""
576,0,0,0,0,"","",""
577,0,0,0,0,"","",""
578,0,0,0,0,"","",""
579,0,0,0,0,"","",""
580,1,0,150691,0,"Les mandats de récolte fonctionnent sur le même principe que les mandats de mercenariat, à la différence qu'il faut être dans <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>la classe du mandat pour pouvoir commencer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (vous ne pouvez pas lancer un mandat pour botaniste si vous êtes mineur) et qu'il est impossible d'effectuer ces tâches en équipe.","",""
581,1,0,150692,0,"Les mandats de récolte destinés aux pêcheurs se déroulent de la même façon que les mandats d'artisanat. Vous devez d'abord parler à un client, obtenir les poissons qu'il vous a demandés, puis les lui rapporter. Vous pouvez cliquer sur l'icone <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Carte<UIGlow>01</UIGlow><UIForeground>01</UIForeground> de votre journal pour identifier les habitats naturels où vivent les poissons que vous cherchez.","",""
582,0,0,0,0,"","",""
583,0,0,0,0,"","",""
584,0,0,0,0,"","",""
585,0,0,0,0,"","",""
586,0,0,0,0,"","",""
587,0,0,0,0,"","",""
588,0,0,0,0,"","",""
589,0,0,0,0,"","",""
590,1,0,150701,0,"Une fois un mandat commencé, les in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions relatives à la mission ap<SoftHyphen/>pa<SoftHyphen/>rais<SoftHyphen/>sent dans la <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>liste des objectifs<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Les tâches consistent prin<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>le<SoftHyphen/>ment à effectuer des opérations de récolte à un endroit spécifique, ou à collecter un certain nombre d'objets dans un temps limité.","",""
591,1,0,150702,0,"Après avoir récolté des objets spécifiques au niveau requis, certains mandats offriront un bonus de récompense selon votre <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>évaluation.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Les cibles des mandats ont un icone en forme de losange au-dessus de leur plaque de nom. La zone de récolte est également indiquée par un cercle vert sur la <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>boussole<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
592,0,0,0,0,"","",""
593,0,0,0,0,"","",""
594,0,0,0,0,"","",""
595,0,0,0,0,"","",""
596,0,0,0,0,"","",""
597,0,0,0,0,"","",""
598,0,0,0,0,"","",""
599,0,0,0,0,"","",""
600,1,0,150761,0,"Si vous possédez un mandat de guilde identique à celui activé par un membre de votre équipe, vous pouvez le <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>lier<UIGlow>01</UIGlow><UIForeground>01</UIForeground> au sien et participer à la mission avec lui.

En cas de réussite, vous recevrez une récompense au même titre que cette personne.","",""
601,0,0,0,0,"","",""
602,0,0,0,0,"","",""
603,0,0,0,0,"","",""
604,0,0,0,0,"","",""
605,0,0,0,0,"","",""
606,0,0,0,0,"","",""
607,0,0,0,0,"","",""
608,0,0,0,0,"","",""
609,0,0,0,0,"","",""
610,1,0,150641,0,"Les ALÉA (Apparition Localisée d'Événements Aléatoires) sont des quêtes publiques qui surviennent en temps réel partout en Éorzéa. Tout le monde peut y participer en entrant dans la zone de l'événement. Lorsqu'un ALÉA se produit à proximité, un message apparaît à l'écran et son emplacement s'affiche sur la carte.","",""
611,1,0,150642,0,"Le type d'ALÉA en cours peut être identifié à son icone sur la carte.

En plaçant le curseur de la souris sur l'icone, vous pouvez voir son titre.","",""
612,1,0,150643,0,"Vous rejoignez au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment un ALÉA dès que vous entrez dans la zone de l'événement. Le titre de l'ALÉA, le niveau, l'objectif actuel et le temps restant ap<SoftHyphen/>pa<SoftHyphen/>rais<SoftHyphen/>sent à droite de l'écran, en haut de la liste des objectifs.","",""
613,1,0,150644,0,"Si vous dépassez le niveau recommandé d'un grand nombre de niveaux, un icone <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Synchro<UIGlow>01</UIGlow><UIForeground>01</UIForeground> apparaîtra dans votre liste des objectifs.

Appuyez sur ce dernier pour ajuster au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment votre niveau et prendre part à l'ALÉA.","",""
614,0,0,0,0,"","",""
615,0,0,0,0,"","",""
616,0,0,0,0,"","",""
617,0,0,0,0,"","",""
618,0,0,0,0,"","",""
619,0,0,0,0,"","",""
620,1,0,150661,0,"Une fois un ALÉA terminé, une fenêtre détaillant votre récompense apparaît à l'écran.

Les récompenses sont offertes à tous les par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pants. Leurs contenus varient en fonction de la réussite ou l'échec de la mission, ainsi que de la <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>con<SoftHyphen/>tri<SoftHyphen/>bu<SoftHyphen/>tion individuelle<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
621,1,0,150662,0,"Plus votre in<SoftHyphen/>ter<SoftHyphen/>ven<SoftHyphen/>tion et votre rôle sont déterminants, plus votre niveau de con<SoftHyphen/>tri<SoftHyphen/>bu<SoftHyphen/>tion est élevé. Ce dernier est indiqué par une médaille de bronze, d'argent ou d'or dans la fenêtre de récompense à la fin de l'ALÉA.","",""
622,0,0,0,0,"","",""
623,0,0,0,0,"","",""
624,0,0,0,0,"","",""
625,0,0,0,0,"","",""
626,0,0,0,0,"","",""
627,0,0,0,0,"","",""
628,0,0,0,0,"","",""
629,0,0,0,0,"","",""
630,1,0,150711,0,"Les <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>opérations de guilde<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sont des contenus de combat qui s'effectuent en équipe. Pour participer, adressez-vous à un <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>brigadier<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et choisissez une mission dans la liste. Notez que chaque opération est régie par des conditions de niveau ou de classe qui doivent être remplies par tous les équipiers pour pouvoir commencer.","",""
631,1,0,150712,0,"Le choix sera assez limité au début, mais les brigadiers vous proposeront de nouvelles missions au fur et à mesure de votre progression dans l'aventure. Les opérations de guilde sont idéales pour apprendre les bases du jeu en équipe. Utilisez <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>l'outil de mission<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pour trouver des compagnons et bravez avec eux les nombreux dangers de ces défis.","",""
632,0,0,0,0,"","",""
633,0,0,0,0,"","",""
634,0,0,0,0,"","",""
635,0,0,0,0,"","",""
636,0,0,0,0,"","",""
637,0,0,0,0,"","",""
638,0,0,0,0,"","",""
639,0,0,0,0,"","",""
640,1,0,150721,0,"Les défis à accomplir et le compte à rebours s'affichent dans la <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>liste des objectifs<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Si vous ne remplissez pas tous les objectifs dans le temps imparti, l'opération se solde par un échec.

Surveillez les in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions qui ap<SoftHyphen/>pa<SoftHyphen/>rais<SoftHyphen/>sent à l'écran, elles peuvent s'avérer très utiles<Indent/>!","",""
641,0,0,0,0,"","",""
642,0,0,0,0,"","",""
643,0,0,0,0,"","",""
644,0,0,0,0,"","",""
645,0,0,0,0,"","",""
646,0,0,0,0,"","",""
647,0,0,0,0,"","",""
648,0,0,0,0,"","",""
649,0,0,0,0,"","",""
650,1,0,150731,0,"Les zones nébuleuses indiquent qu'un danger est imminent. Soyez très prudent(e) quand vous en apercevez une.","",""
651,0,0,0,0,"","",""
652,0,0,0,0,"","",""
653,0,0,0,0,"","",""
654,0,0,0,0,"","",""
655,0,0,0,0,"","",""
656,0,0,0,0,"","",""
657,0,0,0,0,"","",""
658,0,0,0,0,"","",""
659,0,0,0,0,"","",""
660,1,0,150741,0,"Lorsque vous tombez inconscient(e) au cours d'une opération de guilde, vous n'êtes pas renvoyé(e) à votre point de retour, mais au <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>point de départ de l'opération<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
661,0,0,0,0,"","",""
662,0,0,0,0,"","",""
663,0,0,0,0,"","",""
664,0,0,0,0,"","",""
665,0,0,0,0,"","",""
666,0,0,0,0,"","",""
667,0,0,0,0,"","",""
668,0,0,0,0,"","",""
669,0,0,0,0,"","",""
670,1,0,150751,0,"Parlez au brigadier qui supervise l'opération pour recevoir votre récompense. Comme il s'agit de votre première victoire, un bonus vous sera accordé à titre ex<SoftHyphen/>cep<SoftHyphen/>tion<SoftHyphen/>nel. Sachez que l'équipe reçoit un bonus spécial quand <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aucun joueur ne tombe inconscient<UIGlow>01</UIGlow><UIForeground>01</UIForeground> au cours de la mission. Pensez-y la prochaine fois<Indent/>!","",""
671,0,0,0,0,"","",""
672,0,0,0,0,"","",""
673,0,0,0,0,"","",""
674,0,0,0,0,"","",""
675,0,0,0,0,"","",""
676,0,0,0,0,"","",""
677,0,0,0,0,"","",""
678,0,0,0,0,"","",""
679,0,0,0,0,"","",""
680,1,0,151351,0,"Pour <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>changer d'allégeance<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, adressez-vous à l'officier du personnel de la grande compagnie qui vous intéresse. Notez que vos sceaux ainsi que certaines pièces d'équipement deviendront <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>in<SoftHyphen/>uti<SoftHyphen/>li<SoftHyphen/>sa<SoftHyphen/>bles<UIGlow>01</UIGlow><UIForeground>01</UIForeground> après votre transfert. En outre, vous serez dans l'incapacité de quitter la compagnie rejointe pendant <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>15 jours<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
